ID_Transacao,Data,Valor_Compra,Industria,Tipo_Compra,Qtd_Parcelas,Wallet,Cliente_ID,ID_Cartao,Input_Mode,Input_Mode_Code,Crossborder,Contactless
13146,2023-07-07 14:22:31,99.88,Tecnologia,CP,9.0,,3553,41146261,Swiped,59,,
13147,2023-02-26 23:07:36,552.0,Varejo,CP,1.0,,7879,87113874,Swiped,59,,
13148,2025-12-12 09:07:09,1084.92,Educação,CNP,,,2546,59910983,Recurring,36,,
13149,2025-05-22 11:18:55,169.63,Varejo,CNP,,,7224,84920024,Phone Order,35,0.0,
13150,2023-10-07 19:55:18,560.12,Entretenimento,CP,,,4413,66370514,PayPass,51,,
13151,2025-02-09 21:27:53,410.76,Alimentação,CP,,Apple Pay,9053,55240673,PayPass,51,,
13152,2025-01-12 13:50:07,256.2,Varejo,CNP,,,3454,34008894,eCommerce,38,,
13153,2023-10-05 06:23:06,971.58,Varejo,CP,9.0,,3741,47828577,PayPass,51,,
13154,2023-12-05 15:21:18,1178.77,Tecnologia,CNP,,,3067,63477868,Mail Order,32,,
13155,2025-07-15 06:10:14,565.97,Varejo,CP,,,6586,31984768,PayPass,51,,
13156,2023-04-04 09:43:23,897.25,Tecnologia,CP,,,4863,32173962,Swiped,59,,1.0
13157,2025-04-28 22:43:22,700.24,Saúde,CP,,,9648,82674620,Swiped,59,,
13158,2025-10-11 19:31:40,591.71,Educação,CP,,,4649,37182030,Chip,54,,
13159,2025-01-02 18:48:35,1159.76,Varejo,CP,,,4941,11319434,PayPass,51,,
13160,2025-10-14 22:15:13,1080.04,Alimentação,CP,,,3087,43178639,Swiped,59,,
13161,2025-03-11 02:40:38,882.71,Entretenimento,CP,,,7657,21900506,PayPass,51,,
13162,2023-12-27 23:28:00,1132.71,Varejo,CP,,,9169,90518466,Swiped,59,,
13163,2025-01-26 02:54:28,785.86,Varejo,CP,,,2855,49880790,Chip,54,,
13164,2023-03-23 20:41:32,77.43,Varejo,CP,10.0,,7867,54641884,PayPass,51,,
13165,2025-10-21 14:35:17,513.31,Alimentação,CP,11.0,,8138,98260146,Chip,54,,1.0
13166,2025-08-06 14:13:06,169.33,Alimentação,CP,12.0,,2932,33241651,Swiped,59,,1.0
13167,2025-05-28 21:29:28,296.26,Varejo,CP,9.0,,2492,41306169,PayPass,51,,1.0
13168,2023-08-29 11:14:03,758.87,Tecnologia,CP,9.0,Samsung Pay,9005,84334450,Swiped,59,,
13169,2023-02-08 09:01:33,326.15,Alimentação,CP,,,6586,31984768,PayPass,51,,
13170,2023-08-06 15:18:01,184.09,Varejo,CP,4.0,,9648,82674620,PayPass,51,,
13171,2025-09-17 13:34:31,108.26,Alimentação,CNP,,,6513,91784421,MasterPass,39,,
13172,2025-10-17 22:52:17,1028.66,Varejo,CP,12.0,,6587,66219160,Chip,54,,
13173,2025-06-19 22:30:18,871.07,Alimentação,CNP,,,9959,27641589,eCommerce,38,1.0,
13174,2025-01-17 07:41:53,1155.66,Varejo,CP,,,9461,47392251,Swiped,59,,
13175,2025-04-01 13:03:42,150.3,Alimentação,CP,,,7746,58344198,Swiped,59,,0.0
13176,2025-08-29 17:50:32,809.71,Alimentação,CP,11.0,,2620,63179170,Chip,54,,
13177,2025-02-24 10:38:55,1091.67,Tecnologia,CP,5.0,,6296,29635375,Swiped,59,,
13178,2025-03-04 05:36:34,23.33,Tecnologia,CP,,,2238,17235590,Swiped,59,,
13179,2025-01-08 09:04:46,346.65,Varejo,CP,,,3456,81927775,Chip,54,,0.0
13180,2023-12-20 02:18:05,947.61,Saúde,CP,,,9043,15888310,Chip,54,,
13181,2023-11-17 19:35:53,1096.46,Varejo,CP,1.0,,1164,75099099,Swiped,59,,
13182,2023-01-05 23:55:34,1038.61,Tecnologia,CP,,,1016,38697938,Chip,54,,
13183,2025-07-09 15:27:30,1093.7,Tecnologia,CP,,,1138,28181268,PayPass,51,,
13184,2025-07-16 06:58:49,682.4,Alimentação,CP,10.0,,2600,26037937,PayPass,51,,
13185,2023-07-02 03:13:59,117.94,Varejo,CP,,Samsung Pay,3461,79931446,Swiped,59,,0.0
13186,2023-12-20 11:03:56,608.79,Educação,CNP,,,1711,76546441,Mail Order,32,,
13187,2023-04-15 23:07:46,859.9,Varejo,CP,5.0,Google Pay,9160,74189013,PayPass,51,,
13188,2023-02-13 18:20:01,578.88,Varejo,CNP,,,3650,69065038,Recurring,36,,
13189,2023-10-24 10:06:43,987.47,Varejo,CP,,,2820,75183073,Swiped,59,,
13190,2023-08-15 03:40:55,12.0,Varejo,CP,,,1889,69209692,PayPass,51,,1.0
13191,2023-10-20 04:24:37,69.58,Alimentação,CNP,,,4466,74080861,Recurring,36,,
13192,2023-07-20 21:38:53,96.19,Tecnologia,CNP,,,7412,48484511,Recurring,36,0.0,
13193,2023-12-29 05:01:19,982.92,Varejo,CP,,,7730,14485789,PayPass,51,,
13194,2025-06-18 06:20:24,24.7,Tecnologia,CP,3.0,,1640,93128801,Chip,54,,
13195,2023-08-16 19:20:29,965.12,Alimentação,CP,,Google Pay,7677,21462535,Swiped,59,,
13196,2023-07-04 08:01:56,580.08,Tecnologia,CNP,,,2830,44822581,Mail Order,32,,
13197,2025-09-21 04:59:33,981.19,Alimentação,CP,12.0,,8852,24664373,Chip,54,,
13198,2023-03-09 01:46:30,752.99,Varejo,CP,,Google Pay,9108,54150355,Swiped,59,,
13199,2025-02-23 08:08:49,645.84,Varejo,CP,12.0,,9228,68701683,Swiped,59,,0.0
13200,2025-01-09 09:51:06,417.73,Alimentação,CP,9.0,Samsung Pay,7064,10528116,Swiped,59,,1.0
13201,2023-03-21 07:09:47,368.47,Alimentação,CP,,Samsung Pay,8883,18206401,Chip,54,,
13202,2025-08-25 08:35:04,533.73,Alimentação,CP,,,5276,17627991,Swiped,59,,
13203,2025-02-17 23:14:51,90.17,Varejo,CP,7.0,,3413,96106801,Chip,54,,
13204,2025-01-15 16:40:13,276.37,Alimentação,CNP,,,3195,62801967,Phone Order,35,0.0,
13205,2025-01-09 14:23:25,1169.16,Alimentação,CNP,,,7518,72253303,Phone Order,35,1.0,
13206,2023-08-30 03:36:28,313.34,Tecnologia,CNP,,,4268,84947770,Mail Order,32,,
13207,2023-04-08 06:36:08,1077.79,Entretenimento,CP,,,3136,61294034,Swiped,59,,
13208,2023-07-29 16:11:16,769.96,Varejo,CP,4.0,Samsung Pay,1112,95677215,PayPass,51,,0.0
13209,2025-01-25 02:15:09,36.95,Tecnologia,CP,2.0,,3802,24015021,PayPass,51,,
13210,2023-07-04 13:26:11,571.99,Alimentação,CNP,,,9104,20558456,Mail Order,32,,
13211,2025-12-16 23:41:34,981.98,Tecnologia,CP,9.0,,1243,59332458,Swiped,59,,1.0
13212,2023-01-05 15:52:12,304.42,Saúde,CNP,,,2495,20170349,eCommerce,38,,
13213,2025-10-04 22:20:13,343.24,Tecnologia,CNP,,,3333,18824528,MasterPass,39,1.0,
13214,2023-08-27 09:52:56,300.25,Entretenimento,CP,,,1312,93319877,PayPass,51,,
13215,2025-08-20 15:12:22,164.03,Entretenimento,CP,,Samsung Pay,9961,86993504,Chip,54,,
13216,2025-04-16 17:25:58,694.35,Varejo,CP,1.0,Samsung Pay,1903,85473982,PayPass,51,,
13217,2025-01-29 10:09:23,1180.83,Tecnologia,CP,,,9292,94930924,PayPass,51,,
13218,2023-02-24 05:09:49,1108.17,Educação,CP,,,2090,37235164,Chip,54,,
13219,2023-06-22 23:40:39,1154.46,Varejo,CP,,,3785,61676141,Swiped,59,,
13220,2023-10-15 04:08:56,639.87,Tecnologia,CNP,,,7533,93260168,eCommerce,38,,
13221,2025-11-20 07:15:37,1078.94,Saúde,CP,,,9626,33060266,Chip,54,,
13222,2025-04-04 10:25:10,246.25,Alimentação,CP,,,1757,81622536,Chip,54,,
13223,2025-05-15 04:37:14,142.73,Entretenimento,CP,4.0,,3239,71467355,Swiped,59,,
13224,2025-05-08 07:34:45,599.71,Alimentação,CNP,,,7941,58616805,Recurring,36,,
13225,2023-12-24 13:35:59,645.48,Varejo,CNP,,,2479,30881051,Recurring,36,,
13226,2025-11-11 19:49:01,586.35,Varejo,CP,,,7619,46964396,Chip,54,,
13227,2025-09-10 05:57:12,777.27,Tecnologia,CP,12.0,,6064,71655314,PayPass,51,,
13228,2023-10-12 21:34:32,434.14,Alimentação,CP,8.0,,6510,22044597,Chip,54,,0.0
13229,2023-12-11 21:05:34,822.97,Tecnologia,CP,4.0,Samsung Pay,8371,77577443,PayPass,51,,0.0
13230,2025-08-13 09:03:13,208.17,Alimentação,CNP,,,3641,93470842,Mail Order,32,,
13231,2023-03-11 05:27:34,1088.94,Alimentação,CP,,,1031,36437111,Chip,54,,
13232,2025-10-20 18:51:10,55.91,Saúde,CP,9.0,,1376,50442509,Chip,54,,0.0
13233,2023-10-29 19:00:42,987.1,Varejo,CNP,,,4187,67297707,eCommerce,38,,
13234,2025-05-18 20:51:50,306.45,Saúde,CNP,,,2279,79150900,eCommerce,38,,
13235,2023-06-27 21:52:08,540.13,Saúde,CP,,,9657,35597642,PayPass,51,,
13236,2023-02-16 18:30:17,338.65,Saúde,CNP,,,9492,26835053,MasterPass,39,1.0,
13237,2025-02-05 22:19:53,680.61,Varejo,CP,1.0,,9733,78037373,Swiped,59,,
13238,2023-04-11 07:26:21,824.17,Alimentação,CP,5.0,,3927,43187961,PayPass,51,,0.0
13239,2023-08-26 16:17:48,582.49,Varejo,CP,9.0,,4286,84889132,PayPass,51,,
13240,2025-01-21 13:49:49,916.21,Entretenimento,CP,,,3213,45848066,Chip,54,,
13241,2023-05-29 05:38:19,450.03,Varejo,CNP,,,6265,64175364,MasterPass,39,,
13242,2025-05-12 18:24:55,307.12,Tecnologia,CP,8.0,,8286,28845110,PayPass,51,,
13243,2025-07-20 17:47:19,343.26,Tecnologia,CP,,,7523,37489393,Swiped,59,,
13244,2023-12-17 09:11:59,165.04,Alimentação,CP,3.0,,7094,64786800,PayPass,51,,
13245,2025-01-23 16:11:43,730.79,Alimentação,CP,,,2019,62516473,Swiped,59,,
13246,2023-05-21 15:51:13,923.69,Alimentação,CP,9.0,,7607,19592556,PayPass,51,,
13247,2023-03-14 22:48:10,251.45,Alimentação,CNP,,,3801,46255899,Recurring,36,,
13248,2023-08-15 21:29:07,85.03,Varejo,CNP,,,5198,46660893,eCommerce,38,,
13249,2025-07-14 05:47:57,139.03,Tecnologia,CNP,,,5522,61874154,MasterPass,39,1.0,
13250,2025-05-30 23:20:50,898.01,Entretenimento,CP,12.0,,3943,98570676,Chip,54,,1.0
13251,2025-05-13 23:09:05,98.55,Varejo,CP,1.0,Samsung Pay,6846,89636414,Swiped,59,,
13252,2025-03-25 10:47:02,963.08,Tecnologia,CP,,,3927,43187961,Swiped,59,,
13253,2025-02-15 05:25:18,746.81,Alimentação,CP,,,1830,43629011,PayPass,51,,0.0
13254,2023-07-27 23:12:53,579.88,Varejo,CNP,,,6553,23355418,eCommerce,38,,
13255,2025-02-16 03:16:21,94.46,Tecnologia,CP,,Apple Pay,8087,77290059,PayPass,51,,0.0
13256,2025-06-17 21:01:08,501.11,Alimentação,CP,,,1830,35695466,Swiped,59,,
13257,2023-02-04 09:15:27,970.61,Alimentação,CP,,,9586,24749179,PayPass,51,,
13258,2023-06-28 16:17:22,240.66,Varejo,CP,,,6203,82801612,Chip,54,,
13259,2023-02-19 10:54:01,721.64,Educação,CNP,,,9260,65152431,eCommerce,38,,
13260,2023-11-27 05:59:39,1124.64,Tecnologia,CP,7.0,,6677,11407339,Swiped,59,,
13261,2023-11-23 08:46:59,145.09,Alimentação,CP,12.0,,9898,32689217,Chip,54,,1.0
13262,2025-05-07 18:27:59,513.63,Tecnologia,CP,7.0,,1837,22569919,Chip,54,,
13263,2025-02-06 11:09:46,835.14,Alimentação,CP,8.0,,5561,70410224,PayPass,51,,
13264,2025-02-09 12:49:08,759.5,Alimentação,CP,9.0,Google Pay,4941,11319434,PayPass,51,,1.0
13265,2023-05-26 00:45:05,1081.06,Alimentação,CP,,,8684,17895938,Chip,54,,0.0
13266,2023-06-15 04:53:34,878.84,Varejo,CNP,,,6200,95103238,Recurring,36,0.0,
13267,2025-05-01 01:08:51,273.96,Entretenimento,CNP,,,3946,71676649,Phone Order,35,,
13268,2023-10-23 18:40:12,785.12,Alimentação,CP,,,5995,80929712,Swiped,59,,
13269,2023-04-28 04:46:36,542.51,Alimentação,CP,7.0,,8811,16744586,PayPass,51,,
13270,2025-03-04 18:41:03,854.19,Alimentação,CP,,,4983,71722486,Chip,54,,
13271,2023-09-15 13:34:35,258.24,Varejo,CP,,,8535,39123150,Chip,54,,1.0
13272,2025-10-16 10:09:53,766.11,Varejo,CP,4.0,,8178,37775989,Swiped,59,,
13273,2025-11-23 19:08:20,662.41,Alimentação,CNP,,,4031,70579105,Phone Order,35,,
13274,2025-01-26 16:15:52,351.44,Saúde,CP,,,7690,13707380,Chip,54,,
13275,2025-04-25 22:10:37,477.91,Entretenimento,CNP,,,8424,83618364,MasterPass,39,,
13276,2025-09-26 08:11:33,895.83,Varejo,CP,,,4306,11384822,Swiped,59,,
13277,2023-07-15 15:08:21,8.07,Varejo,CNP,,,9223,54358630,MasterPass,39,,
13278,2025-06-02 00:55:13,721.63,Varejo,CNP,,,1060,86889445,Phone Order,35,0.0,
13279,2025-12-06 11:45:45,413.73,Alimentação,CNP,,,5274,53105879,Recurring,36,,
13280,2023-10-08 10:31:00,642.74,Saúde,CNP,,,6846,89636414,Recurring,36,,
13281,2023-03-13 02:24:09,1143.7,Varejo,CNP,,,1138,28181268,Mail Order,32,,
13282,2025-07-02 00:03:41,450.86,Varejo,CP,,,3418,72735277,Swiped,59,,
13283,2025-01-30 20:08:15,728.16,Tecnologia,CP,,,9288,33867830,Swiped,59,,1.0
13284,2025-02-26 00:19:14,695.2,Educação,CP,,Apple Pay,3671,72930877,Swiped,59,,1.0
13285,2023-09-01 15:22:26,557.23,Varejo,CP,,,1772,43104972,Chip,54,,
13286,2023-06-07 21:34:58,106.67,Varejo,CP,1.0,Samsung Pay,7886,69672377,Swiped,59,,
13287,2025-02-15 07:24:22,373.08,Tecnologia,CP,,,3317,56475816,Chip,54,,
13288,2025-01-06 16:45:11,10.7,Varejo,CP,,Apple Pay,8560,56016027,Chip,54,,
13289,2023-07-10 03:23:13,960.55,Tecnologia,CP,,Samsung Pay,7706,62268916,Chip,54,,
13290,2023-09-19 19:03:50,267.34,Varejo,CNP,,,3680,48199079,Recurring,36,0.0,
13291,2025-12-24 00:47:35,699.79,Varejo,CNP,,,2052,31256017,Mail Order,32,,
13292,2025-06-19 03:07:05,1053.36,Tecnologia,CP,,,6253,86870356,PayPass,51,,
13293,2023-08-05 18:32:46,1193.81,Varejo,CNP,,,6277,75027640,Phone Order,35,,
13294,2023-06-08 10:34:05,478.02,Tecnologia,CP,11.0,Samsung Pay,6192,81095077,PayPass,51,,
13295,2023-07-04 22:07:09,664.91,Tecnologia,CNP,,,3926,14864092,MasterPass,39,,
13296,2023-11-16 12:26:12,1059.46,Educação,CP,,Samsung Pay,9587,35803159,Chip,54,,
13297,2025-07-09 05:06:30,296.85,Alimentação,CP,1.0,,1932,10055675,PayPass,51,,
13298,2023-05-06 12:20:54,95.49,Alimentação,CP,,,3629,62520130,PayPass,51,,
13299,2025-03-02 12:17:01,296.28,Varejo,CP,,,3814,16806364,Chip,54,,
13300,2025-03-25 17:41:54,253.51,Varejo,CNP,,,8430,65780144,MasterPass,39,0.0,
13301,2023-05-10 07:24:43,179.15,Alimentação,CNP,,,3024,80299532,Phone Order,35,0.0,
13302,2023-05-11 10:00:00,740.8,Alimentação,CP,,Google Pay,6149,12887324,Chip,54,,1.0
13303,2025-04-07 10:04:42,801.34,Varejo,CP,,,2166,23914547,Chip,54,,
13304,2023-07-13 21:09:43,706.12,Tecnologia,CP,,,1502,57913524,Chip,54,,
13305,2025-04-15 00:06:32,394.19,Alimentação,CP,,Samsung Pay,5003,35775427,Chip,54,,
13306,2025-01-15 10:58:47,841.93,Saúde,CNP,,,5313,86632063,Mail Order,32,,
13307,2025-08-05 17:30:05,22.59,Varejo,CP,4.0,Samsung Pay,7677,21462535,Swiped,59,,
13308,2025-01-05 14:22:21,875.33,Alimentação,CNP,,,1112,95677215,Mail Order,32,,
13309,2025-05-07 15:07:26,228.32,Alimentação,CNP,,,6408,85236738,Phone Order,35,,
13310,2025-06-10 15:50:31,481.94,Alimentação,CP,4.0,Apple Pay,5377,13962472,PayPass,51,,
13311,2025-04-24 08:46:41,419.96,Educação,CP,,Apple Pay,4364,65056153,PayPass,51,,
13312,2023-07-11 04:26:03,526.04,Varejo,CP,11.0,Apple Pay,9492,91856942,Swiped,59,,1.0
13313,2023-06-22 08:41:52,442.79,Varejo,CP,,,3370,21926833,Chip,54,,
13314,2025-09-29 22:22:31,304.49,Tecnologia,CP,4.0,,9739,32009468,Chip,54,,0.0
13315,2023-03-05 23:26:00,115.6,Alimentação,CP,2.0,,6631,14678577,Swiped,59,,
13316,2023-06-01 15:12:45,235.79,Tecnologia,CP,10.0,,6618,35496550,PayPass,51,,
13317,2023-02-05 23:04:30,10.7,Saúde,CP,,Samsung Pay,6808,26812306,PayPass,51,,
13318,2023-07-20 00:26:13,88.37,Tecnologia,CNP,,,9526,71395444,eCommerce,38,,
13319,2025-03-28 12:47:23,992.46,Tecnologia,CNP,,,1519,70997982,MasterPass,39,,
13320,2023-09-17 00:02:53,325.56,Saúde,CP,3.0,,5934,70319526,Chip,54,,
13321,2023-11-27 20:10:10,787.58,Tecnologia,CP,,,9393,35847245,PayPass,51,,
13322,2025-03-29 16:20:50,495.62,Varejo,CNP,,,8737,11365999,Phone Order,35,,
13323,2025-05-01 16:48:33,1135.14,Varejo,CNP,,,3720,17107223,eCommerce,38,1.0,
13324,2025-10-14 02:50:47,1178.2,Varejo,CP,,,6381,89793757,Chip,54,,1.0
13325,2025-01-18 02:26:15,409.5,Varejo,CNP,,,6289,82118057,Recurring,36,,
13326,2023-09-16 14:01:03,936.15,Saúde,CP,,,1569,71681922,PayPass,51,,
13327,2023-08-18 15:31:45,633.82,Tecnologia,CNP,,,1149,55998909,Recurring,36,,
13328,2023-09-06 20:25:58,959.57,Tecnologia,CNP,,,2403,51131079,Phone Order,35,,
13329,2025-03-24 15:26:34,227.55,Varejo,CP,,,8088,71284150,Chip,54,,0.0
13330,2023-10-30 13:20:14,76.46,Varejo,CP,,,9241,47389414,PayPass,51,,
13331,2025-09-24 16:36:32,486.5,Alimentação,CP,,,4409,43574226,PayPass,51,,
13332,2025-01-13 09:17:07,1175.02,Varejo,CP,,,1653,42497626,PayPass,51,,
13333,2023-12-23 18:30:35,738.04,Alimentação,CNP,,,6051,29894095,Phone Order,35,,
13334,2023-02-14 11:53:46,242.96,Tecnologia,CP,,,1689,94545036,Swiped,59,,
13335,2025-02-18 02:32:59,754.98,Alimentação,CP,,,9223,54358630,PayPass,51,,
13336,2023-12-19 05:52:41,732.93,Varejo,CP,,,6149,12887324,Chip,54,,1.0
13337,2025-05-23 07:25:48,1119.05,Alimentação,CP,10.0,,7412,48484511,Swiped,59,,
13338,2025-03-10 05:23:47,1018.41,Saúde,CP,,,4435,50523387,Swiped,59,,
13339,2023-07-28 08:06:02,609.05,Tecnologia,CP,,Google Pay,2481,59988386,PayPass,51,,0.0
13340,2025-09-21 08:27:12,951.48,Alimentação,CP,,,9998,61483274,Chip,54,,
13341,2023-10-30 10:12:46,511.25,Entretenimento,CNP,,,8681,46401107,Phone Order,35,,
13342,2025-05-20 15:35:07,1050.77,Varejo,CNP,,,3194,29479610,MasterPass,39,,
13343,2023-07-08 04:18:11,572.33,Varejo,CP,5.0,,7344,15511070,Swiped,59,,0.0
13344,2025-10-17 09:59:53,732.25,Varejo,CP,12.0,,9648,82674620,Chip,54,,
13345,2025-06-18 09:45:39,555.4,Alimentação,CP,,,5919,29681526,Swiped,59,,
13346,2025-08-03 19:15:44,760.32,Varejo,CP,,,4975,63774286,Swiped,59,,
13347,2025-06-02 03:07:53,853.1,Varejo,CP,4.0,,5957,66863583,PayPass,51,,0.0
13348,2025-11-11 01:16:12,439.61,Alimentação,CP,,,9175,26930866,Swiped,59,,
13349,2025-01-21 09:07:59,769.2,Entretenimento,CP,,,3271,62473224,Chip,54,,
13350,2023-02-23 02:05:47,178.56,Educação,CP,,,3836,43903955,PayPass,51,,
13351,2023-01-13 06:12:45,591.65,Varejo,CNP,,,9445,89923683,eCommerce,38,,
13352,2023-10-18 11:36:36,843.15,Varejo,CP,,,9719,78610907,Swiped,59,,
13353,2023-01-17 06:49:38,647.01,Tecnologia,CNP,,,5061,93324386,Mail Order,32,,
13354,2025-10-01 05:58:37,788.27,Tecnologia,CP,8.0,,9912,90160290,PayPass,51,,
13355,2023-09-09 00:22:09,799.05,Varejo,CP,11.0,,8090,80415460,Swiped,59,,
13356,2025-01-22 12:39:23,225.56,Varejo,CP,,,9898,32689217,PayPass,51,,0.0
13357,2023-06-22 18:31:07,429.87,Alimentação,CNP,,,6677,65472462,MasterPass,39,,
13358,2025-06-18 13:11:39,958.97,Tecnologia,CNP,,,1107,42201765,Phone Order,35,,
13359,2023-10-08 22:57:35,1040.96,Alimentação,CP,5.0,,8721,89869327,PayPass,51,,
13360,2025-01-25 03:23:57,212.23,Entretenimento,CP,,,9946,16314196,PayPass,51,,1.0
13361,2025-02-08 18:28:18,1061.46,Alimentação,CP,7.0,Samsung Pay,8560,56016027,Chip,54,,0.0
13362,2025-07-17 04:33:23,976.63,Alimentação,CNP,,,4150,57960751,Mail Order,32,,
13363,2023-05-23 03:26:31,317.4,Saúde,CP,9.0,,8313,19012386,Chip,54,,
13364,2025-10-09 08:55:03,486.28,Saúde,CP,8.0,Apple Pay,2334,45967307,Chip,54,,
13365,2023-12-27 22:42:19,1159.12,Varejo,CP,,,1586,18639611,Chip,54,,0.0
13366,2023-09-05 11:07:13,1164.15,Varejo,CP,6.0,Samsung Pay,5789,16377293,Chip,54,,
13367,2025-04-05 17:05:46,33.94,Varejo,CP,3.0,Samsung Pay,5766,13403801,Chip,54,,
13368,2025-03-06 21:00:20,532.9,Alimentação,CNP,,,7023,82858253,eCommerce,38,,
13369,2023-02-25 09:28:36,241.66,Varejo,CNP,,,3597,58956432,Recurring,36,,
13370,2023-02-20 20:12:07,323.26,Varejo,CP,,,6310,80280742,Swiped,59,,
13371,2025-06-19 08:39:25,208.94,Alimentação,CNP,,,5511,33689501,eCommerce,38,,
13372,2025-03-18 20:11:09,936.22,Saúde,CP,,,1790,40045917,Swiped,59,,
13373,2025-02-13 06:00:22,708.38,Alimentação,CNP,,,8467,87927816,Recurring,36,0.0,
13374,2025-03-13 22:26:46,1079.26,Saúde,CNP,,,4392,57384572,Recurring,36,,
13375,2025-10-26 12:08:04,923.79,Entretenimento,CP,,,4150,57960751,Chip,54,,
13376,2025-09-15 03:38:02,574.39,Varejo,CP,,Google Pay,6344,85522936,Swiped,59,,1.0
13377,2023-09-07 05:37:55,574.41,Varejo,CP,,,2345,10290136,PayPass,51,,
13378,2023-05-22 11:11:53,428.1,Saúde,CP,1.0,,5239,44379616,PayPass,51,,
13379,2025-04-02 02:27:16,31.43,Tecnologia,CNP,,,5848,63138451,Recurring,36,,
13380,2023-07-01 07:52:21,1129.67,Varejo,CP,11.0,,9108,54150355,PayPass,51,,0.0
13381,2025-05-07 16:03:55,962.38,Tecnologia,CP,7.0,,8494,55065693,Chip,54,,1.0
13382,2023-08-22 23:11:26,998.26,Tecnologia,CNP,,,4991,59327490,Mail Order,32,,
13383,2025-08-08 05:45:42,793.85,Educação,CNP,,,1789,21110671,MasterPass,39,,
13384,2025-01-29 12:59:17,170.74,Varejo,CP,,,1589,13336137,PayPass,51,,
13385,2023-01-15 15:49:31,190.09,Tecnologia,CNP,,,1859,79854874,Phone Order,35,1.0,
13386,2025-07-04 13:26:19,1096.85,Tecnologia,CP,4.0,,5239,44379616,Swiped,59,,
13387,2023-08-02 11:38:07,788.49,Varejo,CNP,,,3736,67140918,Recurring,36,,
13388,2023-10-27 03:31:56,468.93,Alimentação,CP,6.0,,1711,76546441,PayPass,51,,
13389,2025-12-08 08:27:41,712.44,Entretenimento,CP,,,2738,33352221,Chip,54,,1.0
13390,2025-03-05 04:25:29,672.45,Alimentação,CP,11.0,,3918,79216132,PayPass,51,,
13391,2023-07-16 15:54:56,260.8,Varejo,CP,,,1146,18160108,Swiped,59,,
13392,2025-10-06 22:16:57,830.42,Varejo,CNP,,,7366,70447408,Recurring,36,,
13393,2025-09-24 01:31:14,418.06,Entretenimento,CP,10.0,Apple Pay,6408,76244170,Swiped,59,,
13394,2023-09-04 22:01:08,1144.76,Varejo,CP,,,6048,27005895,Chip,54,,
13395,2023-01-10 13:08:46,916.56,Educação,CP,,,9607,61544094,Swiped,59,,
13396,2023-06-10 02:44:44,130.49,Tecnologia,CNP,,,7642,38543886,Mail Order,32,,
13397,2025-10-08 22:25:22,753.2,Varejo,CNP,,,2001,40024974,MasterPass,39,,
13398,2025-02-02 23:28:53,116.76,Tecnologia,CP,2.0,Samsung Pay,8453,13114279,Swiped,59,,
13399,2025-01-27 06:45:41,1196.22,Tecnologia,CP,5.0,,2421,75367768,PayPass,51,,
13400,2023-05-08 18:09:48,455.64,Varejo,CP,,,5767,56130765,Swiped,59,,0.0
13401,2023-05-23 22:51:24,984.33,Varejo,CP,7.0,,6951,97329731,Chip,54,,
13402,2025-12-03 11:58:45,869.71,Varejo,CP,9.0,,2537,87336915,Chip,54,,0.0
13403,2025-08-04 23:25:47,181.12,Varejo,CNP,,,1822,75166187,Recurring,36,,
13404,2025-02-21 09:01:29,727.79,Tecnologia,CNP,,,7565,50326701,Phone Order,35,,
13405,2025-07-26 02:32:07,255.06,Alimentação,CP,,,9520,18211732,Swiped,59,,
13406,2025-05-12 01:20:23,489.97,Tecnologia,CP,,,3136,14833319,Swiped,59,,
13407,2025-12-04 09:48:52,393.19,Educação,CNP,,,7263,98542493,Phone Order,35,,
13408,2023-12-21 06:04:39,1008.59,Varejo,CNP,,,9023,72341237,Phone Order,35,,
13409,2023-03-19 09:26:54,229.18,Varejo,CP,,,1639,97989622,Chip,54,,
13410,2023-02-10 01:45:30,253.97,Alimentação,CP,,,1467,67023755,Chip,54,,
13411,2025-06-08 02:17:52,381.73,Tecnologia,CP,,Samsung Pay,7178,80139158,PayPass,51,,
13412,2025-06-04 06:07:30,80.74,Entretenimento,CNP,,,1526,53182777,Recurring,36,,
13413,2023-05-08 22:13:51,81.53,Tecnologia,CP,12.0,,8371,77577443,Swiped,59,,
13414,2025-02-21 18:38:11,907.04,Entretenimento,CP,9.0,,9084,50645558,Swiped,59,,
13415,2025-09-16 05:51:00,811.48,Varejo,CP,,,8227,73966685,Chip,54,,0.0
13416,2023-12-10 06:08:54,273.07,Alimentação,CP,,,7257,71502971,Chip,54,,
13417,2023-04-28 12:09:15,286.45,Alimentação,CNP,,,5237,74371810,eCommerce,38,,
13418,2023-08-16 09:41:37,709.09,Tecnologia,CP,,,1336,42867057,PayPass,51,,
13419,2023-04-17 08:50:53,828.54,Varejo,CP,4.0,,9752,74166842,PayPass,51,,
13420,2025-01-01 14:03:41,689.7,Alimentação,CP,,,4409,43574226,Swiped,59,,
13421,2023-08-19 15:18:38,369.98,Alimentação,CNP,,,6094,76106312,eCommerce,38,,
13422,2023-04-19 21:45:25,927.05,Educação,CP,,,9023,67928693,Chip,54,,
13423,2025-03-25 07:51:15,912.11,Alimentação,CP,,Google Pay,3418,72735277,Swiped,59,,
13424,2023-12-26 17:36:50,468.66,Varejo,CP,4.0,,7533,93260168,PayPass,51,,
13425,2025-05-20 23:37:19,7.76,Varejo,CP,1.0,Samsung Pay,1586,18639611,Chip,54,,
